Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Österreich;Instant-Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,385;0,513;0,682;0,998;1,302;1,703;2,24;2,977;4,017
Österreich;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;65,736;63,891;63,465;62,664;62,1;61,543;61,305;60,967;60,63
Österreich;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;34,264;36,109;36,535;37,336;37,9;38,457;38,695;39,033;39,37
Österreich;Instant-Kaffee;Volumen;Total;Millionen Kilogramm;Statista;15,419;15,944;16,18;16,358;15,963;15,474;14,137;14,258;13,372;14,124;12,822;13,953;14,064;14,152
Österreich;Instant-Kaffee;Volumen;Instant-Kaffee, außer Haus;Millionen Kilogramm;Statista;3,505;3,631;3,694;3,746;3,669;3,572;3,28;3,328;2,484;3,051;2,913;3,36;3,416;3,469
Österreich;Instant-Kaffee;Volumen;Instant-Kaffee, zu Hause;Millionen Kilogramm;Statista;11,914;12,313;12,485;12,611;12,294;11,901;10,857;10,93;10,888;11,073;9,909;10,594;10,647;10,683
Österreich;Instant-Kaffee;Volumenveränderung;Total;Prozent;Statista;;3,405;1,479;1,099;-2,411;-3,068;-8,636;0,852;-6,213;5,622;-9,214;8,819;0,792;0,627
Österreich;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;3,616;1,732;1,405;-2,055;-2,647;-8,169;1,45;-25,355;22,802;-4,493;15,31;1,693;1,525
Österreich;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;3,343;1,404;1,008;-2,517;-3,193;-8,776;0,671;-0,384;1,703;-10,515;6,911;0,506;0,338
Österreich;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;1,814;1,863;1,878;1,885;1,825;1,754;1,59;1,592;1,485;1,562;1,414;1,536;1,547;1,554
Österreich;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, außer Haus;Kilogramm;Statista;0,412;0,424;0,429;0,432;0,419;0,405;0,369;0,372;0,276;0,337;0,321;0,37;0,376;0,381
Österreich;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, zu Hause;Kilogramm;Statista;1,401;1,439;1,449;1,453;1,405;1,349;1,221;1,221;1,209;1,224;1,093;1,167;1,171;1,173
