Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Nordmazedonien;Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;0,502;0,505;0,507;0,509;0,51;0,512;0,512;0,513;0,457;0,492;0,449;0,493;0,496;0,499
Nordmazedonien;Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee;Kilogramm;Statista;0,096;0,097;0,098;0,1;0,102;0,103;0,106;0,108;0,097;0,105;0,096;0,106;0,108;0,109
Nordmazedonien;Kaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee;Kilogramm;Statista;0,406;0,408;0,409;0,409;0,409;0,409;0,405;0,405;0,36;0,387;0,353;0,387;0,389;0,39
Nordmazedonien;Röstkaffee;Preis pro Einheit;Average;EUR (€);Statista;22,89;23,63;23,81;24,16;24,53;24,6;25,02;25,41;23,49;26,01;28,89;29,67;29,74;29,86
Nordmazedonien;Röstkaffee;Preis pro Einheit;Röstkaffee, außer Haus;EUR (€);Statista;108,8;113,1;114,9;117,5;119,5;120,4;122;123,9;125,7;131,6;143,7;144,7;145,7;146,9
Nordmazedonien;Röstkaffee;Preis pro Einheit;Röstkaffee, zu Hause;EUR (€);Statista;8,19;8,396;8,383;8,458;8,654;8,683;9,01;9,226;9,409;9,92;10,88;10,99;10,93;10,89
Nordmazedonien;Röstkaffee;Umsatz;Total;Millionen EUR (€);Statista;19,27;20,01;20,24;20,56;20,85;20,96;21,13;21,46;17,64;20,97;21,2;23,86;24,01;24,18
Nordmazedonien;Röstkaffee;Umsatz;Röstkaffee, außer Haus;Millionen EUR (€);Statista;13,39;13,94;14,14;14,4;14,55;14,62;14,6;14,77;11,43;14,03;14,3;16,26;16,42;16,59
Nordmazedonien;Röstkaffee;Umsatz;Röstkaffee, zu Hause;Millionen EUR (€);Statista;5,889;6,078;6,094;6,16;6,304;6,344;6,531;6,692;6,21;6,941;6,902;7,603;7,592;7,589
Nordmazedonien;Röstkaffee;Umsatzveränderung;Total;Prozent;Statista;;3,84;1,149;1,581;1,411;0,528;0,811;1,562;-17,801;18,878;1,097;12,547;0,629;0,708
Nordmazedonien;Röstkaffee;Umsatzveränderung;Röstkaffee, außer Haus;Prozent;Statista;;4,108;1,435;1,839;1,042;0,481;-0,137;1,164;-22,613;22,747;1,924;13,706;0,984;1,035
Nordmazedonien;Röstkaffee;Umsatzveränderung;Röstkaffee, zu Hause;Prozent;Statista;;3,209;0,263;1,083;2,338;0,635;2,948;2,465;-7,203;11,771;-0,562;10,156;-0,145;-0,04
Nordmazedonien;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;9,292;9,641;9,74;9,888;10,02;10,07;10,15;10,3;8,466;10,07;10,19;11,48;11,56;11,66
